No,Type,Mentions,Majas,Date,Link,Media,Sentiment,Category Group,Category,
187,fb-post,"Demi Teddy, Prabowo
 membuat aturan yang
 melegalkan dwifungsi tentara
 di jabatan-jabatan sipil.
 
 #editorial",LITERAL,2026-05-25 19:00:00,https://www.facebook.com/100064690628073/posts/1451928036973537,Facebook,Negative,-,-,TempoMedia
188,fb-comment,"Prabowo itu tdk seperti kokowi yg
 menjual nikelnya ke cina dan cina
 menjualnya ke tesla
 Bahkan gibran yg mencanangkan
 hilitisasi...akhirnya kedapatan
 selundupkan nikel oleh boby dan
 airlangga",SINISME ,2026-05-25 19:00:00,https://www.facebook.com/100064690628073/posts/1451794706986870,Facebook,Negative,-,-,Yustisia
189,fb-post,"HOTMAN PARIS LEMPAR KRITIK TAJAM, Minta
 Presiden Prabowo Tutup Kementerian HAM:
 Nggak Guna
 
 TRIBUN-VIDEO.COM - Pengacara kondang
 Hotman Paris Hutapea melontarkan kritik keras
 terhadap Kementerian Hak Asasi Manusia
 (HAM).
 
 Melalui unggahan di akun Instagra",LITERAL,2026-05-25 19:00:00,https://www.facebook.com/100064323387053/posts/1419620836858682,Facebook,Negative,-,-,videotribunnews
190,fb-comment,"Ã¢Â€ÂœPada bulan Juni 2009, dalam
 sebuah acara pesta laut di Brebes,
 Prabowo dikukuhkan sebagai ""Bapak
 Nelayan Bergala"" (Brebes, Tegal,
 Pemalang)Ã¢Â€Â
 
 17 tahun kemana aja yah?",SINISME ,2026-05-25 19:00:00,https://www.facebook.com/100064383715647/posts/1534190552070387,Facebook,Negative,-,-,Tadjoel Arifin
191,fb-comment,"Mungkin emang ini tujuan pak
 prabowo? Semakin jelas dan terang
 kalau dia antek asing? Jual semua
 alam, hasil bumi, aset negara ke
 asing? Kota hanya dikasih MBG dan
 Kopdes dan omon omon dia aja?",RETORIS,2026-05-25 19:00:00,https://www.facebook.com/100053559360916/posts/1563783188750312,Facebook,Negative,-,-,Kphyto Erastase
192,fb-post,"Prabowo mulai siapkan generasi baru
 pemimpin BUMN Ã°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â©Ã°ÂŸÂ”Â¥
 
 400 peserta digembleng langsung lewat
 Presidential Future Leaders Program di
 Hambalang.
 
 Targetnya bukan cuma pintarÃ¢Â€Â¦
 tapi punya integritas, disiplin, dan mental
 kepemimpinan",LITERAL,2026-05-25 19:00:00,https://www.facebook.com/100050471020492/posts/1559470689078617,Facebook,Negative,-,-,BentengNegaraKesatuanRepublikIndonesia
193,fb-post,"Mereka mencari rezeki hanya untuk ""Bertahan
 Hidup"" tapi kenapa diperlakukan seperti
 Penjahat kelas kakapÃ°ÂŸÂ˜Â”. Prabowo Subianto
 Gibran Rakabuming Partai Gerakan Indonesia
 Raya (Gerindra) Partai Amanat Nasional - PAN
 Partai Keadilan Sejahtera #penjuales",RETORIS,2026-05-25 19:00:00,https://www.facebook.com/100000970812996/posts/35800746839540890,Facebook,Negative,-,-,mayor.riezky
194,fb-post,"Memahami Klarifikasi Mama Yasinta Moiwend
 di Film Pesta Babi
 
 Salah satu tokoh kunci di film Pesta Babi,
 Mama Yasinta Moiwend, membuat klarifikasi.
 Menurutnya, ia merasa dikelabui, wajah dan
 suaranya digunakan tanpa izin oleh produser
 film dokumenter ters",LITERAL,2026-05-25 19:00:00,https://www.facebook.com/1675852281/posts/10228198061811509,Facebook,Negative,-,-,afthon.nuriz
195,fb-comment,"Urus sawit ga becus, hati2 Prabowo.
 7 juta petani sawit Indonesia, baru
 kali ini ada pemimpin ongol2 sawit
 melimpah tapi yg urus otak udang
 semua.",SINISME ,2026-05-25 19:00:00,https://www.facebook.com/100064478511516/posts/1434152615410675,Facebook,Negative,-,-,Kanal sosial
196,fb-post,"Pengacara kondang Hotman Paris Hutapea
 melontarkan kritik keras terhadap Kementerian
 Hak Asasi Manusia (HAM).
 
 Melalui unggahan di akun Instagram
 pribadinya, Hotman meminta Presiden RI
 Prabowo Subianto mengevaluasi bahkan
 menutup Kementerian HAM karena di",LITERAL,2026-05-25 18:37:06,https://www.facebook.com/100064983540027/posts/1417566553752783,Facebook,Negative,-,-,tribunnews
197,fb-comment,"Prabowo lamban dan tidak tegas,
 mungkin faktor usia ( pikun )",SINISME ,2026-05-25 18:09:44,https://www.facebook.com/100064042474857/posts/1367862728691797,Facebook,Negative,-,-,Abdul
198,fb-comment,"I Made Suraastra prabroro sja
 takut bro",SINISME ,2026-05-25 18:09:14,https://www.facebook.com/100044577722915/posts/1462834241879153,Facebook,Negative,-,-,Bud Dhy
199,fb-post,"Setelah Bataliyon Pertanian, Bataliyon
 Perkebunan, Bataliyon Peternakan... lanjut akan
 dibentuk Bataliyon BINTAL (Pembinaan Mental)
 utk mengisi IMAM & KHATIB disetiap masjid &
 mushala... lulusan santri (pesantren) bakal
 nganggur atau minimal jadi sopir mo",SINISME ,2026-05-25 17:26:40,https://www.facebook.com/100083638597487/posts/953771640754114,Facebook,Negative,-,-,updateberitaa
200,fb-comment,"PYAH TA chat Prabowo pjan yg psti
 jih cair.",LITERAL,2026-05-25 17:03:21,https://www.facebook.com/1494475951328056/posts/2161952171247094,Facebook,Negative,-,-,Romi Zain
201,fb-post,"Sutradara Pesta Babi Buka Suara Tanggapi
 Polemik Protes Mama Sinta, Minta Publik Tak
 Asal Menghakimi
 
 Sutradata film dokumenter Pesta Babi, Dandhy
 Laksono dan Cypri Dale merespons terkait
 viralnya protes aktivis asal Merauke, Yasinta
 Moiwend atau Mama Sin",LITERAL,2026-05-25 16:44:51,https://www.facebook.com/100064983540027/posts/1417459280430177,Facebook,Negative,-,-,tribunnews
202,fb-comment,"DOKUMEN DAKWAAN SIBER: SABOTASE APBD MUNA 2025
 STATUS: DARURAT 100% TERPANTAU JAKARTA
 
 Menembus pintu belakang pengawasan negara! Menyampaikan Sumber Data Riil Laporan Realisasi Anggaran (LRA) Pemkab Muna per 31 Desember 2025 (Ttd Plt. Bupati Bachrun) dan",LITERAL,2026-05-25 16:34:32,https://www.facebook.com/KemenkeuRI/posts/pfbid02CxQZBcuaBTZG7VoJjc95TbYnVFgLsPqfjEWjPMqveV6UhLsFhvPE6s7kcnWfvmotl?comment_id=26822176167391393,Facebook,Negative,-,-,rhoky.lordpack
203,fb-comment,"Polymarket udah ada cukup lama jadi bahan semua sektor taruhan tapi ngak pernah di blokir, hanya sekejap saat wowo jadi bahan taruhan baru mereka blokir wkwkk",SINISME ,2026-05-25 16:29:34,https://www.facebook.com/Ceritanegriku/posts/pfbid0piRzHhj6pqp1KuD7LF6W7H4n7UQgKh8xK6EJ3yLQUstoQLJyuhB3HLBkKfGumFvPl?comment_id=1721265622238079,Facebook,Negative,-,-,iiqiiiiis
204,fb-post,"Ã°ÂŸÂ”Â´ Rezim Prabowo Bikin Sengsara Rakyat
 indonesia
 Ã°ÂŸÂ“ÂŒ Kemiskinan Meningkat
 Ã°ÂŸÂ“ÂŒ Pengangguran meningkat
 Ã°ÂŸÂ“ÂŒ PHK di mana mana 
 Ã°ÂŸÂ“ÂŒ Daya beli Masyarakat Menurun
 Ã°ÂŸÂ“ÂŒ Sembako Naik dratis
 Ã°ÂŸÂ“ÂŒ Tarif PLN Naik diam diam 
 Ã°ÂŸÂ“Â",SINISME ,2026-05-25 16:09:04,https://www.facebook.com/663351079034417/posts/1375051204531064,Facebook,Negative,-,-,"6,63E+14"
205,fb-post,"Bagian 2 DinesLingkungan akan tayang Selasa,
 26 Mei 2026, pukul 13.00 WIB di kanal YouTube
 Tempodotco. 
 
 Tim menuju Kampung Nakias, Distrik Ngguti,
 Kabupaten Merauke. Warga dari sejumlah
 marga di kampung itu mempertahankan tanah
 adatnya yang mulai dilibas",LITERAL,2026-05-25 15:37:30,https://www.facebook.com/100064690628073/posts/1451738126992528,Facebook,Negative,-,-,TempoMedia
206,fb-comment,"IMF nawarin Pinjaman ke Indonesia.
 Tapi Presiden Prabowo Subianto
 tidak Mau. Lalu, IMF ngamuk
 memperlemah Rupiah jadi 17.632,-
 per dolar. Pendukung Indonesia
 Gelap bersorak membully presiden.
 memvuat film Pesta Babi dengan
 dana dari Soros, mengintimidasi",SINISME ,2026-05-25 15:20:05,https://www.facebook.com/100064323387053/posts/1419423220211777,Facebook,Negative,Asta Cita,Asta Cita 5,Bagus Taulani
207,fb-comment,"Kalau saya amati kata2 prabowo kok
 masuk akal para mentrinya masuk
 rumah sakit. Sebab memikirkan uang
 kurupsinya ini mau ditaruh dimana
 dibank takut ketauan KPK gitu
 mslhnya",SARKASME,2026-05-25 15:12:03,https://www.facebook.com/663351079034417/posts/1375051204531064,Facebook,Negative,-,-,Kaspriyono
208,fb-post,"DPR berinisiatif merevisi Undang-Undang
 Kepolisian Republik Indonesia. Salah satu
 klausulnya menambah usia pensiun polisi jadi
 60 tahun dan jenderal bintang empat 63 tahun.
 
 Jika lolos, Jendera Listyo Sigit Prabowo akan
 makin lama menjabat Kepala Polri. T",LITERAL,2026-05-25 14:00:00,https://www.facebook.com/100064690628073/posts/1451585050341169,Facebook,Negative,-,-,TempoMedia
209,fb-comment,"Makin brutal aj rezim si wowo Ã°ÂŸÂ’Â© ga
 ada dukun santet yg sakit apa di
 jawa?",SARKASME,2026-05-25 13:34:13,https://www.facebook.com/100064690628073/posts/1451639710335703,Facebook,Negative,-,-,Cepy Axu
210,fb-comment,Turun kan prabowo skrng,SINISME ,2026-05-25 13:16:08,https://www.facebook.com/100044501016660/posts/1535680807925272,Facebook,Negative,-,-,Tio Tarujanan
211,fb-comment,"""Hai antek antek asing"" Plot twist
 gabung ""BOP"". Abis gabung, Amerika
 dan Israel serang Iran. Padahal
 prabowo dah iuran buat BOP pake
 duit negara, eh duitnya buat dana
 perang Amerika serang Iran, yg mana
 yg meninggal adalah anak2 sekolah
 waktu serangan pe",SINISME ,2026-05-25 13:08:08,https://www.facebook.com/100044501016660/posts/1535680807925272,Facebook,Negative,-,-,Wati Feja
212,fb-comment,"Saya yulfina pak Prabowo mau
 tanya kpn cair nya uang banjir pak 
 rumah saya hancur pak belum di
 perbaiki pak karena tak ada uang
 nya pak saya orang miskin pak ibuk
 kek mana mau perbaiki pak ibuk",LITERAL,2026-05-25 13:06:24,https://www.facebook.com/100044501016660/posts/1533165268176826,Facebook,Negative,Asta Cita,Asta Cita 6,Syaifuddin Gia
213,fb-comment,"Si Meong Prabowo Babi, matilah
 kalian yg mengaku 58!",SARKASME,2026-05-25 13:00:00,https://www.facebook.com/100000091376577/posts/27692629583656715,Facebook,Negative,-,-,Jedamanik
214,fb-comment,"Prabowo Subianto Kompas TV
 tvOneNews Liputan6SCTV Trans TV
 Metro TV",LITERAL,2026-05-25 12:33:19,https://www.facebook.com/100009497329692/posts/4613486982311167,Facebook,Negative,-,-,Paimin Yihaa
215,fb-comment,"Wes angel2 ...pokoknya gmna
 caranya biar mbg tetetp jln trus...ni
 proyek kyknya mpe wowo jd presiden
 gk bkln tutup?",SINISME ,2026-05-25 12:33:00,https://www.facebook.com/100064383715647/posts/1539208838235225,Facebook,Negative,-,-,Antok Ajah
216,fb-comment,"Presiden nya prabowo tapi yg kuasa
 jokowiÃ°ÂŸÂ¤Â£Ã°ÂŸÂ¤Â£Ã°ÂŸÂ¤Â£",SINISME ,2026-05-25 12:32:22,https://www.facebook.com/100080220162610/posts/919441227406541,Facebook,Negative,-,-,Sahidun Amrin
217,fb-comment,"Pk wowo kemana jelas2 kspolri
 busuk kok msh d gunakan nunggu
 rakyat turun d jalan wowo klo mau
 nyapres lg gk usah takut gk d bantu
 polisi yg milih nyoblos rakyat polisi2
 cm caru duwet memeras rakyat",SINISME ,2026-05-25 12:28:05,https://www.facebook.com/100080220162610/posts/914367781247219,Facebook,Negative,-,-,Kirom Andy
218,fb-comment,Preman peliharaan prabowo,SINISME ,2026-05-25 12:23:40,https://www.facebook.com/100064383715647/posts/1539239224898853,Facebook,Negative,-,-,Eef Een
219,fb-post,"Alhamdulillah Mendapatkan Bantuan Sapi
 Kurban Dari YTH Bapak H Prabowo Subianto 
 Acc Prof Dr Ir Sufmi Dasco Ahmad SH, MH 
 Nama Sapi : Dayun
 Asal Sapi : Banyuwangi
 Jenis Sapi : Simental
 Kriteria sapi : Super, Sehat ( Tidak Cacat & Tidak
 ada yang luka ), G",LITERAL,2026-05-25 11:00:00,https://www.facebook.com/100069048780152/posts/1310072134637734,Facebook,Negative,-,-,arif.barata.2025
220,fb-comment,"Prabowo tolak pinjaman ke IMF itu
 emang resikonya gini rupiah
 melemah kasusnya sama kayak
 soeharto udah bener tindakan
 prabowo buat nolak pinjaman tapi
 yang beresiko lagian ngapain
 minjem kalo uang negara masih
 banyak",LITERAL,2026-05-25 11:00:00,https://www.facebook.com/1011886632808593/posts/2088915588439020,Facebook,Negative,-,-,Langgai Biru
221,fb-comment,"hati 2 Prabowo GK joget 2 dulu pak
 biyar gak sedih habis sedih Kao akan
 bongko alias modar x pak persiden
 GK punya otak sama x Kao ini pak
 mendingan mati aja PK lebih CPT
 lebih bagusÃ°ÂŸÂ‘Â",SARKASME,2026-05-25 11:00:00,https://www.facebook.com/100064323387053/posts/1415838950570204,Facebook,Negative,-,-,Mul Yono
222,fb-comment,"Selamat menjalankan Tugas Negara.
 . Bapa Presiden Ri Prabowo..
 Bapa Wapres Gibran..
 Semoga di Tahun Baru.. Bangsa dan
 Masyarakat Indonesia makin Maju..
 Sukses... Makmur.. Damai dan
 sejahtera..
 Amin.",LITERAL,2026-05-25 10:42:00,https://www.facebook.com/100044476747523/posts/1494375472054997,Facebook,Negative,-,-,Restituta Sri Handayanengseh
223,fb-post,"DPR berinisiatif merevisi Undang-Undang
 Kepolisian Republik Indonesia. Salah satu
 klausulnya menambah usia pensiun polisi jadi
 60 tahun dan jenderal bintang empat 63 tahun.
 
 Jika lolos, Jendera Listyo Sigit Prabowo akan
 makin lama menjabat Kepala Polri. T",SINISME ,2026-05-25 10:41:09,https://www.facebook.com/100064690628073/posts/1451585057007835,Facebook,Negative,-,-,TempoMedia
224,fb-comment,"Bencana erosi selalu datang
 menghantui tanah kering kerontang
 banjir datang itu pasti...
 Isi rimba tak ada tempat berpijak
 lagi. Musnah dengan sendirinya
 akibat rakus wowo loreng oligarki
 dan antek2 asing.",SINISME ,2026-05-25 9:17:24,https://www.facebook.com/100064690628073/posts/1451052633727744,Facebook,Negative,-,-,Reffhy Rizky I
225,fb-comment,"Prabowo hanya milik Teddy 
 Kalian gak boleh cemburu",SINISME ,2026-05-25 9:10:55,https://www.facebook.com/100064690628073/posts/1451040933728914,Facebook,Negative,-,-,Libra Debora
226,fb-comment,"omon omon wowo ini bikin perut ku
 sakit",SINISME ,2026-05-25 9:00:59,https://www.facebook.com/100064690628073/posts/1450235663809441,Facebook,Negative,-,-,Long Rossi
227,fb-comment,"Selalu bikin kegaduhan si bangsat
 Wowo",SARKASME,2026-05-25 8:55:41,https://www.facebook.com/100064690628073/posts/1450649773768030,Facebook,Negative,-,-,Teguh Slavghter Kvlt
228,fb-comment,Prabowo Subianto kan kacung,SINISME ,2026-05-25 8:43:52,https://www.facebook.com/100064690628073/posts/1451058340393840,Facebook,Negative,-,-,Ã¥Â¤Â§Ã¦Â–Â‡
229,fb-comment,Yess gimna pak RI 1 Wowo,RETORIS,2026-05-25 8:24:52,https://www.facebook.com/100064690628073/posts/1451058340393840,Facebook,Negative,-,-,Yogi Pinsa
230,fb-post,"MENGAPA SAYA (Onesh Gaho) TERUS KAWAL
 KASUS DUGAAN PEMBUNUHAN AGNIS ZEBUA? 
 
 Jawaban ini ditunjukkan untuk AKUN PALSU. 
 
 Sebagai advokat, saya mengawal kasus
 dugaan pembunuhan Agnis Zebua di Nias
 Utara karena tanggung jawab sebagai penegak
 hukum. Dalam Un",LITERAL,2026-05-25 8:24:15,https://www.facebook.com/100044273193381/posts/1546496110169481,Facebook,Negative,-,-,onesh.gaho
231,fb-comment,"BBM mahal barang mahal semua,
 semua nya pada naik barang barang
 astaghfirullah astaghfirullah
 astaghfirullah Prabowo Subianto
 Prabowo Subianto Prabowo
 Subianto Prabowo Subianto",REPETISI,2026-05-25 8:17:32,https://www.facebook.com/100044501016660/posts/1517220069771346,Facebook,Negative,-,-,Ari Ana
232,fb-comment,target wowo 22rb,SINISME ,2026-05-25 7:36:34,https://www.facebook.com/100064383715647/posts/1538536014969174,Facebook,Negative,-,-,Gogon Telon
233,fb-comment,"Hadeeuuhh..Owe bisa lugi nih. Ntal
 owe bilangin ke bapak owe dah..bial
 Wowo dipecat..Ã°ÂŸÂ˜Â‡",SATIRE,2026-05-25 7:17:24,https://www.facebook.com/100064690628073/posts/1451052633727744,Facebook,Negative,-,-,Joe
234,fb-post,"Dan kalian malah memilihnya,,,maunya 2 priode
 lagi Ã°ÂŸÂ¤Â¦Ã°ÂŸÂ˜Â‚
 
 Presiden B.J. Habibie mencopot Letjen Prabowo
 Subianto dari jabatan Panglima Kostrad pada
 23 Mei 1998, satu hari setelah Habibie dilantik.
 Pencopotan ini dilakukan atas laporan
 Panglima",SINISME ,2026-05-25 3:40:50,https://www.facebook.com/4021832254535027/posts/27299923672965890,Facebook,Negative,-,-,"4,02E+15"
235,fb-comment,"Yg teriak antek asing trnyata di
 Wowo orangnya",SINISME ,2026-05-25 0:26:26,https://www.facebook.com/100064690628073/posts/1449946267171714,Facebook,Negative,-,-,Noda Debu
236,fb-comment,Ya memang Mentri pak Wowo gak ada yang waras sinting semua selain Purbaya ahy Amran sisanya sinting semua,SINISME ,2026-05-24 23:12:08,https://www.facebook.com/videotribunnews/posts/pfbid02nASm2aCuhW5eipxR7Jhr4g1qDXTaWTgQGaUoiaGzEmgJVWkc76SeE6azTneJNSe8l?comment_id=4306798526208461,Facebook,Negative,-,-,afie.enamlapan.1
237,fb-comment,"Soekarno pidato bakar semangat RAKYAT , Pak Wowo pidato bakar emosi RAKYAT Ã¢ÂÂ—",SINISME ,2026-05-24 22:52:44,https://www.facebook.com/groups/1007190941266607/posts/1337040444948320/?comment_id=1337118404940524,Facebook,Negative,-,-,david.tumbel.96
238,fb-comment,Prabowo Subianto Partai Gerakan Indonesia Raya (Gerindra) Hotmanparis offiicial TRANS7 Tempo Media,LITERAL,2026-05-24 21:46:05,https://www.facebook.com/permalink.php?story_fbid=pfbid0CewLtJAbndonJQqMMtNvokapVrpPNLnS7iSdN49yo1wsUB2UiuvJwnGSJFjp8bBml&id=61554997782114&comment_id=998712669375520,Facebook,Negative,-,-,ilyas.z.nurie
239,fb-comment,"INGAT!!! PRABOWO SUBIANTO
 SANGAT KECEWA SEKALI KARENA
 TIM SEPAKBOLA NASIONAL
 NEGARA REPUBLIK INDONESIA
 GAGAL MENGIKUTI PIALA DUNIA
 SEPAK BOLA FIFA PADA
 PERTENGAHAN BULAN JUNI 2026.
 PRABOWO SUBIANTO SANGAT
 AMBISIUS DI ERA KEKUASAANNYA
 TIM SEPAKBOLA NASIONA",LITERAL,2026-05-24 21:20:01,https://www.facebook.com/100064690628073/posts/1451052633727744,Facebook,Negative,-,-,Nabila Bila
240,fb-comment,"Wowo penjilat pantat donal bebek
 Ã°ÂŸÂ˜Â¡Ã°ÂŸÂ˜Â¡",SARKASME,2026-05-24 21:15:41,https://www.facebook.com/100064690628073/posts/1449946267171714,Facebook,Negative,-,-,Nanang Styawan
241,fb-comment,"Sdh di test...IHSG langsung ""Merah""...
 pak wowo jangan di kasih
 mikrophone...rusak negara...",SINISME ,2026-05-24 21:02:01,https://www.facebook.com/100064690628073/posts/1451052633727744,Facebook,Negative,-,-,Alex Nabal
242,fb-comment,anjinglah si prabodoh ni,SARKASME,2026-05-24 21:01:48,https://www.facebook.com/100064690628073/posts/1450649773768030,Facebook,Negative,-,-,Saudara Sekontol
243,fb-comment,Gagal kan kebijakan Prabowo itu baru bisa naik,SINISME ,2026-05-24 20:40:17,https://www.facebook.com/groups/488093772470167/posts/1487331099213091/?comment_id=1487352995877568,Facebook,Negative,-,-,m.andra.wijaya.2025
244,fb-comment,"Program prabowo memang sangat
 baik dan hrus dilnajutkan",IRONI,2026-05-24 20:26:43,https://www.facebook.com/100064690628073/posts/1449941013838906,Facebook,Negative,-,-,Kelvin ID
245,fb-post,"Mengapa Prabowo Takut
 kepada Amerika",RETORIS,2026-05-24 20:16:24,https://www.facebook.com/100064690628073/posts/1451061370393537,Facebook,Negative,-,-,TempoMedia
246,fb-comment,"Akal akalan strump bisa membodohi
 wowo",SINISME ,2026-05-24 19:53:41,https://www.facebook.com/100064690628073/posts/1449946267171714,Facebook,Negative,-,-,Saeba
247,fb-comment,"INGAT!!! PRABOWO SUBIANTO
 SANGAT KECEWA SEKALI KARENA
 TIM SEPAKBOLA NASIONAL
 NEGARA REPUBLIK INDONESIA
 GAGAL MENGIKUTI PIALA DUNIA
 SEPAK BOLA FIFA PADA
 PERTENGAHAN BULAN JUNI 2026.
 PRABOWO SUBIANTO SANGAT
 AMBISIUS DI ERA KEKUASAANNYA
 TIM SEPAKBOLA NASIONA",LITERAL,2026-05-24 19:47:20,https://www.facebook.com/100064690628073/posts/1450857053747302,Facebook,Negative,-,-,Nabila Bila
248,fb-comment,Cuma bapak presiden prabowo subianto yang biasa di luar Ã¢ÂÂ¤Ã¯Â¸ÂÃ¢ÂÂ¤Ã¯Â¸ÂÃ¢ÂÂ¤Ã¯Â¸ÂÃ¢ÂÂ¤Ã¯Â¸ÂÃ¢ÂÂ¤Ã¯Â¸ÂÃ°ÂŸÂ‘ÂÃ°ÂŸÂ‘ÂÃ°ÂŸÂ‘ÂÃ°ÂŸÂ‘ÂÃ°ÂŸÂ‘Â,LITERAL,2026-05-24 19:43:57,https://www.facebook.com/portalinformasi7/posts/pfbid02ZJKhStR4SG4Li183uEVSvrx8EsjDnkL7GjjdJAPHfH3zBPbfnHPCrM3s5KEXSCWvl?comment_id=996721236237727,Facebook,Negative,-,-,syarief78
249,fb-comment,"POKO NY KLU BICARA INI SI WOWO
 NGAUR TERUS MAKLUM SDH PIKUN",SARKASME,2026-05-24 19:43:41,https://www.facebook.com/100064500378237/posts/1485766920249973,Facebook,Negative,-,-,Kacung Alam
250,fb-comment,purbaya kelihatan stres berat punya atasan ceo mbg macam prabowo subianto,SINISME ,2026-05-24 19:16:44,https://www.facebook.com/KOMPAScom/posts/pfbid04iWcTjKaVxuicvb4vfWk7A2hvFzE2tMjzJ5v95jtTpbdwdFKGxLPhkFNi98vxeaVl?comment_id=1330784322331368,Facebook,Negative,-,-,bakhtiarsaban
251,fb-comment,Sekalian Prabowo ditangkap,SINISME ,2026-05-24 19:15:46,https://www.facebook.com/BBCNewsIndonesia/posts/pfbid02TBAXc3nMwggLCGfcE5CMesuJehbqUfYivjb3LUapbtaNivu4RJhUNX9799SpySsHl?comment_id=952425634293985,Facebook,Negative,-,-,adam.bryan.265909
252,fb-comment,"Kata BEM UI, para owner SPPG ( Satuan Penjilat Prabowo Gibran ) ketakutan jika prabowo lengser di tahun ini atau awal 2027 sesuai pasar taruhan di polymarket karena SPPG belum balik modal.",SARKASME,2026-05-24 19:09:15,https://www.facebook.com/Virtualbrowsing/posts/pfbid02LMPVC3uKDK7zNhuRdDv4VYXeFBFZt5KDa8pqvbCmfBF8Q7GJgkgqdd9HoioYERqcl?comment_id=961102893470801,Facebook,Negative,-,-,pak.boed.1
